CodeBERT_Prediction,CodeT5_Prediction,MulaRec_Prediction,Correct_Model_Names,Correct_API_Sequence,CodeBERT_Achievement_Rate,CodeT5_Achievement_Rate,MulaRec_Achievement_Rate,CodeBERT_Head_API_Rate,CodeT5_Head_API_Rate,MulaRec_Head_API_Rate
['map.get'],['map<set>.get'],"['map<set>.get', 'hashset.<init>map<set', '>.get', 'set.addall']",CodeT5,['map<set>.get'],0.46153846153846156,0.0,0.0,1.0,0.0,0.0
"['iterator<double>.next', 'double.isnan']","['iterator<double>.nextiterator<double', '>.hasnext']","['iterator<double>.nextiterator<double', '>.hasnext', 'assertionerror.<init>']",MulaRec,"['iterator<double>.nextiterator<double', '>.hasnext', 'assertionerror.<init>']",0.0,0.0,0.0,0.5,0.0,0.3333333333333333
['arraylist.add'],"['time.<init>arraylist<string', '>.<init>arraylist<string', '>.add', 'time.<init>arraylist<string', '>.add', 'time.<init>arraylist<string', '>.add', 'time.<init>arraylist<string', '>.add', 'time.<init>arraylist<string', '>.add', 'time.<init>arraylist<string', '>.add', 'time.<init>arraylist<string', '>.add', 'time.<init>']",['thread.sleep'],MulaRec,['thread.sleep'],0.66,0.0,0.55,1.0,0.0,1.0
"['bufferedreader.readline', 'string.equals']","['bufferedreader.readline', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals', 'integer.parseint', 'string.equals']","['bufferedreader.readline', 'integer.parseint', 'bufferedreader.readline', 'integer.parseint', 'bufferedreader.readline', 'integer.parseint', 'bufferedreader.readline', 'system.exit']",MulaRec,"['bufferedreader.readline', 'integer.parseint', 'bufferedreader.readline', 'integer.parseint', 'bufferedreader.readline', 'integer.parseint', 'bufferedreader.readline', 'system.exit']",0.6762990887029624,0.444746088257153,0.680319019261627,1.0,1.0,1.0
"['color.getred', 'color.getgreen', 'color.getblue', 'color.<init>']","['arraylist<cell>.addarraylist<cell', '>.sizearraylist<cell', '>.toarray', 'color.<init>arraylist<cell', '>.sizearraylist<cell', '>.toarray', 'color.<init>arraylist<cell', '>.sizearraylist<cell', '>.toarray', 'color.<init>arraylist<cell', '>.sizearraylist<cell', '>.toarray', 'color.<init>arraylist<cell', '>.sizearraylist<cell']","['color.getred', 'color.<init>', 'color.getgreen', 'color.getblue']",MulaRec,"['color.getred', 'color.<init>', 'color.getgreen', 'color.getblue']",0.34291244824069345,0.0,0.4666180682107444,0.25,0.0,0.25
['filter.usefilter'],"['random.<init>', 'random.nextint', 'math.abs', 'random.nextdouble', 'clusterer.buildclusterer', 'clusterer.numberofclusters', 'math.sqrt', 'clusterer.clusterinstance', 'clusterer.numberofclusters', 'math.sqrt', 'clusterer.clusterinstance', 'clusterer.numberofclusters', 'math.sqrt', 'clusterer.clusterinstance', 'clusterer.numberofclusters', 'math.sqrt', 'clusterer.clusterinstance', 'clusterer.numberofclusters', 'math.sqrt', 'clusterer.clusterinstance', 'clusterer.numberofclusters']","['filter.usefilter', 'random.<init>', 'euclideandistance.<init>', 'file.isfile', 'file.exists']",MulaRec,"['filter.usefilter', 'random.<init>', 'euclideandistance.<init>', 'file.isfile', 'file.exists']",1.0,0.0,0.0,1.0,0.42857142857142855,0.6
"['documentbuilderimpl.newdocumentimpl', 'documentimpl.getimplementation']","['documentbuilderimpl.newdocument', 'document.getimplementation']",['documentbuilderimpl.newdocument'],CodeT5,"['documentbuilderimpl.newdocument', 'document.getimplementation']",0.0,0.0,0.0,0.0,0.0,0.0
['objectoutputstream.writeobject'],['inetaddress.equals'],['integer.tostring'],MulaRec,['integer.tostring'],0.8666666666666667,0.0,0.5306122448979592,1.0,0.0,1.0
"['field.setaccessible', 'field.set']","['field.setaccessible', 'field.get', 'field.set']","['field.setaccessible', 'field.set', 'method.getname', 'method.setaccessible', 'method.invoke']",MulaRec,"['field.setaccessible', 'field.set', 'method.getname', 'method.setaccessible', 'method.invoke']",0.5345224838248488,0.0,0.816384046913165,0.0,0.0,0.2
['stack.removeelement'],"['stack.getnextelement', 'stack.setnextelement']",['stack.getnextelement'],MulaRec,['stack.getnextelement'],0.0,0.0,0.0,0.0,0.0,0.0
['integer.tostring'],"['integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.add', 'integer.<init>list<integer', '>.']",['integer.<init>'],MulaRec,['integer.<init>'],0.4489795918367347,0.0,0.7714285714285715,1.0,0.0,1.0
['calendar.gettime'],"['stringtokenizer.hasmoretokens', 'integer.parseint', 'calendar.set', 'stringtokenizer.nexttoken', 'integer.parseint', 'calendar.set', 'stringtokenizer.hasmoretokens', 'integer.parseint', 'calendar.set', 'stringtokenizer.nexttoken', 'integer.parseint', 'calendar.set', 'stringtokenizer.hasmoretokens', 'integer.parseint', 'calendar.set', 'stringtokenizer.nexttoken', 'integer.parseint', 'calendar.set', 'stringtokenizer.hasmoretokens', 'integer.parseint', 'calendar.setstringtokenizer']",['simpledateformat.parse'],CodeBERT,['calendar.gettime'],0.5714285714285714,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0
['jlabel.settext'],"['jlabel.settext', 'grouplayout.<init>', 'grouplayout.sethorizontalgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup', 'grouplayout.setverticalgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup']","['jlabel.settext', 'grouplayout.<init>', 'grouplayout.sethorizontalgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup', 'grouplayout.createparallelgroup', 'grouplayout.setverticalgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup']",MulaRec,"['jlabel.settext', 'grouplayout.<init>', 'grouplayout.sethorizontalgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup', 'grouplayout.createparallelgroup', 'grouplayout.setverticalgroup', 'grouplayout.createparallelgroup', 'grouplayout.createsequentialgroup']",0.5111111111111111,0.0,0.0,1.0,0.3,0.3333333333333333
['list<string>.add'],"['list<string>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.valueoflist<string', '>.add', 'string.']","['list<string>.add', 'system.arraycopy']",MulaRec,"['list<string>.add', 'system.arraycopy']",0.6666666666666666,0.0,0.7798128673650545,1.0,0.05,1.0
"['stringbuffer.<init>', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'stringbuffer.append', 'stringbuffer.tostring']","['stringbuffer.<init>', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'stringbuffer.append', 'byte.instance', 'stringbuffer.append', 'byte.cast', 'byte.bytevalue', 'short.instance', 'stringbuffer.append', 'short.cast', 'short.shortvalue', 'integer.instance', 'stringbuffer.append', 'integer.cast', 'integer.intvalue', 'long.instance', 'stringbuffer.append', 'long.cast', 'long.longvalue', 'float.instance', 'stringbuffer.append', 'float.cast', 'float.floatvalue', 'double.instance', 'stringbuffer.append', 'double.']","['stringbuffer.<init>', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'stringbuffer.append', 'byte.instance', 'stringbuffer.append', 'byte.cast', 'byte.bytevalue', 'short.instance', 'stringbuffer.append', 'short.cast', 'short.shortvalue', 'integer.instance', 'stringbuffer.append', 'integer.cast', 'integer.intvalue', 'long.instance', 'stringbuffer.append', 'long.cast', 'long.longvalue', 'float.instance', 'stringbuffer.append', 'float.cast', 'float.floatvalue', 'double.instance', 'stringbuffer.append', 'double.cast', 'double.doublevalue', 'character.instance', 'stringbuffer.append', 'character.cast', 'character.charvalue', 'string.instance', 'stringbuffer.append', 'string.cast', 'stringbuffer.append', 'stringbuffer.tostring']",MulaRec,"['stringbuffer.<init>', 'enumeration.hasmoreelements', 'enumeration.nextelement', 'stringbuffer.append', 'byte.instance', 'stringbuffer.append', 'byte.cast', 'byte.bytevalue', 'short.instance', 'stringbuffer.append', 'short.cast', 'short.shortvalue', 'integer.instance', 'stringbuffer.append', 'integer.cast', 'integer.intvalue', 'long.instance', 'stringbuffer.append', 'long.cast', 'long.longvalue', 'float.instance', 'stringbuffer.append', 'float.cast', 'float.floatvalue', 'double.instance', 'stringbuffer.append', 'double.cast', 'double.doublevalue', 'character.instance', 'stringbuffer.append', 'character.cast', 'character.charvalue', 'string.instance', 'stringbuffer.append', 'string.cast', 'stringbuffer.append', 'stringbuffer.tostring']",0.8628638741246729,0.0,0.0,1.0,0.5185185185185185,0.5675675675675675
"['object.equals', 'string.length']","['object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.length', 'object.equals', 'integer.<init>', 'string.']","['object.equals', 'integer.<init>', 'string.length', 'object.equals', 'string.length']",MulaRec,"['object.equals', 'integer.<init>', 'string.length', 'object.equals', 'string.length']",0.7270724594106699,0.0,0.6936570230236979,1.0,0.9629629629629629,1.0
['string.format'],['jtextfield.settext'],"['stringbuilder.<init>', 'stringbuilder.append', 'stringbuilder.tostring']",CodeT5,['jtextfield.settext'],0.44285714285714284,0.09090909090909091,0.7949522173967186,1.0,1.0,1.0
"['arraylist.<init>', 'list.add']","['long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<init>', 'long.parselong', 'date.<']","['float.parsefloat', 'arraylist.<init>', 'list.add']",MulaRec,"['float.parsefloat', 'arraylist.<init>', 'list.add']",0.5477225575051662,0.0,0.5460959266231044,1.0,0.45,0.6666666666666666
['random.nextint'],['random.nextdouble'],"['random.nextint', 'math.max']",MulaRec,"['random.nextint', 'math.max']",0.7272727272727273,0.6296296296296297,0.6392467157806629,1.0,1.0,1.0
"['file.exists', 'filereader.<init>']","['filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>', 'file.<init>', 'filereader.<init>', 'bufferedreader.<init>file']","['file.getname', 'fileinputstream.<init>', 'gzipinputstream.<init>', 'fileinputstream.<init>', 'file.getabsolutepath']",MulaRec,"['file.getname', 'fileinputstream.<init>', 'gzipinputstream.<init>', 'fileinputstream.<init>', 'file.getabsolutepath']",0.5067410584971755,0.0,0.0,1.0,0.6470588235294118,0.8
['arraylist.<init>'],"['stringbuffer.<init>', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length', 'stringbuffer.delete', 'stringbuffer.append', 'stringbuffer.length']","['arraylist.<init>', 'arraylist.size']",MulaRec,"['arraylist.<init>', 'arraylist.size']",0.4,0.0,0.47402072968796743,1.0,0.375,1.0
['book.setauthor'],"['book.setauthor', 'book.seteditionyeararraylist<string', '>.<init>arraylist<string', '>.addarraylist<string', '>.<init>arraylist<string', '>.addarraylist<string', '>.<init>arraylist<string', '>.addarraylist<string', '>.<init>arraylist<string', '>.addarraylist<string', '>.<init>arraylist<string', '>.addarraylist<string', '>.<init']","['book.setauthor', 'book.seteditionyear']",MulaRec,"['book.setauthor', 'book.seteditionyear']",0.0,0.0,0.0,0.0,0.0,0.0
"['menu.checkwidget', 'menu._setvisible']","['menu.checkwidget', 'menu.isshowing', 'menu.show']","['menu.checkwidget', 'menu._setvisible', 'event.<init>', 'menu.sendevent']",MulaRec,"['menu.checkwidget', 'menu._setvisible', 'event.<init>', 'menu.sendevent']",0.0,0.0,0.0,0.0,0.0,0.0
"['printwriter.print', 'utils.quote', 'printwriter.print', 'utils.quote', 'printwriter.println']","['printwriter.print', 'utils.quote', 'printwriter.print', 'utils.quote', 'printwriter.print', 'utils.quote', 'printwriter.print', 'printwriter.println']","['printwriter.print', 'utils.quote', 'printwriter.print', 'utils.quote', 'printwriter.print', 'printwriter.println']",MulaRec,"['printwriter.print', 'utils.quote', 'printwriter.print', 'utils.quote', 'printwriter.print', 'printwriter.println']",0.0,0.0,0.0,0.6,0.625,0.6666666666666666
['pattern.<init>'],"['pattern.<init>', 'pattern.dispose', 'area.<init>', 'area.add', 'float.<init>', 'area.<init>', 'area.add', 'float.<init>', 'area.<init>', 'area.add', 'float.<init>', 'area.<init>', 'area.add', 'float.<init>', 'area.<init>', 'area.add', 'float.<init>', 'area.<init>', 'area.add', 'float.<init>', 'area.<init>', 'area.add', 'float.<init']","['pattern.<init>', 'pattern.dispose']",MulaRec,"['pattern.<init>', 'pattern.dispose']",0.0,0.0,0.0,0.0,0.0,0.0
"['deque<string>.offerlastdeque<string', '>.size']","['deque<string>.offerlastdeque<string', '>.getlast']","['deque<string>.offerlastdeque<string', '>.getlastdeque<string', '>.size']",MulaRec,"['deque<string>.offerlastdeque<string', '>.getlastdeque<string', '>.size']",0.0,0.0,0.0,0.0,0.0,0.0
"['string.cast', 'context.put']","['string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init>', 'string.cast', 'string.equals', 'url.<init']",['string.cast'],MulaRec,['string.cast'],0.0,0.0,0.852017937219731,0.5,0.9629629629629629,1.0
['arraylist<node>.<init>'],"['hashmap<integer,node>.<init>', 'node.<init>hashmap<integer,node', '>.puthashmap<integer,node', '>.get', 'node.<init>hashmap<integer,node', '>.puthashmap<integer,node', '>.get', 'node.<init>hashmap<integer,node', '>.puthashmap<integer,node', '>.get', 'node.<init>hashmap<integer,node', '>.puthashmap<integer']",['graph.setdist'],MulaRec,['graph.setdist'],0.42857142857142855,0.0,0.0,0.0,0.0,0.0
['string.length'],"['string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format', 'string.equals', 'numberformat.format']","['list.iterator', 'iterator.hasnext', 'iterator.next', 'numberformat.format', 'string.length', 'string.substring', 'numberformat.format', 'string.length', 'string.substring', 'numberformat.format']",MulaRec,"['list.iterator', 'iterator.hasnext', 'iterator.next', 'numberformat.format', 'string.length', 'string.substring', 'numberformat.format', 'string.length', 'string.substring', 'numberformat.format']",0.6343612334801763,0.4625389796463728,0.6651797971805807,1.0,0.5,0.7
"['printstream.print', 'printstream.println']","['printstream.println', 'printstream.print', 'printstream.println']",['stringbuilder.append'],CodeBERT,"['printstream.print', 'printstream.println']",0.5443310539518174,0.4807498567691361,0.88,0.0,0.0,1.0
